0.015550 -0.159480 0.266806 -0.159938 2.157239 6.123705, 0.266806, -0.063522, -0.394924, 0.121034, -1.070156, 3.566963
0.016274 -0.169866 0.275736 -0.172970 2.169679 6.113319, 0.275736, -0.067620, -0.394243, 0.122958, -1.067801, 3.566963
0.017012 -0.180293 0.284733 -0.186386 2.182489 6.102892, 0.284733, -0.071727, -0.393516, 0.124903, -1.065332, 3.566963
0.017767 -0.190773 0.293807 -0.200182 2.195665 6.092413, 0.293807, -0.075847, -0.392743, 0.126872, -1.062747, 3.566963
0.018540 -0.201313 0.302969 -0.214355 2.209202 6.081872, 0.302969, -0.079983, -0.391922, 0.128866, -1.060040, 3.566963
0.019332 -0.211924 0.312228 -0.228902 2.223097 6.071261, 0.312228, -0.084137, -0.391051, 0.130889, -1.057207, 3.566963
0.020145 -0.222615 0.321595 -0.243820 2.237345 6.060571, 0.321595, -0.088312, -0.390129, 0.132944, -1.054242, 3.566963
0.020979 -0.233393 0.331079 -0.259107 2.251941 6.049792, 0.331079, -0.092512, -0.389155, 0.135033, -1.051139, 3.566963
0.021837 -0.244267 0.340690 -0.274760 2.266882 6.038918, 0.340690, -0.096738, -0.388126, 0.137158, -1.047893, 3.566963
0.022720 -0.255246 0.350438 -0.290776 2.282164 6.027940, 0.350438, -0.100993, -0.387041, 0.139323, -1.044496, 3.566963
0.023630 -0.266336 0.360333 -0.307152 2.297781 6.016849, 0.360333, -0.105279, -0.385897, 0.141531, -1.040942, 3.566963
0.024568 -0.277547 0.370385 -0.323884 2.313728 6.005638, 0.370385, -0.109599, -0.384692, 0.143783, -1.037224, 3.566963
0.025536 -0.288885 0.380605 -0.340969 2.330000 5.994301, 0.380605, -0.113953, -0.383425, 0.146084, -1.033333, 3.566963
0.026536 -0.300358 0.391003 -0.358402 2.346590 5.982828, 0.391003, -0.118345, -0.382092, 0.148436, -1.029262, 3.566963
0.027569 -0.311973 0.401589 -0.376179 2.363491 5.971213, 0.401589, -0.122775, -0.380692, 0.150842, -1.025001, 3.566963
0.028639 -0.323737 0.412376 -0.394295 2.380695 5.959448, 0.412376, -0.127245, -0.379221, 0.153306, -1.020541, 3.566963
0.029747 -0.335658 0.423375 -0.412741 2.398194 5.947527, 0.423375, -0.131756, -0.377677, 0.155831, -1.015873, 3.566963
0.030895 -0.347743 0.434597 -0.431511 2.415976 5.935442, 0.434597, -0.136311, -0.376058, 0.158421, -1.010986, 3.566963
0.032087 -0.359998 0.446055 -0.450596 2.434030 5.923188, 0.446055, -0.140909, -0.374359, 0.161078, -1.005868, 3.566963
0.033323 -0.372429 0.457761 -0.469985 2.452342 5.910756, 0.457761, -0.145552, -0.372579, 0.163807, -1.000510, 3.566963
0.034608 -0.385043 0.469729 -0.489667 2.470897 5.898142, 0.469729, -0.150240, -0.370713, 0.166611, -0.994897, 3.566963
0.035943 -0.397846 0.481972 -0.509628 2.489677 5.885339, 0.481972, -0.154973, -0.368759, 0.169496, -0.989017, 3.566963
0.037332 -0.410844 0.494505 -0.529851 2.508662 5.872342, 0.494505, -0.159753, -0.366714, 0.172464, -0.982856, 3.566963
0.038778 -0.424041 0.507341 -0.550319 2.527830 5.859145, 0.507341, -0.164579, -0.364574, 0.175520, -0.976401, 3.566963
0.040285 -0.437442 0.520497 -0.571009 2.547154 5.845744, 0.520497, -0.169449, -0.362335, 0.178668, -0.969636, 3.566963
0.041855 -0.451050 0.533987 -0.591898 2.566604 5.832135, 0.533987, -0.174364, -0.359996, 0.181914, -0.962545, 3.566963
0.043493 -0.464869 0.547828 -0.612958 2.586147 5.818316, 0.547828, -0.179322, -0.357552, 0.185262, -0.955112, 3.566962
0.045201 -0.478901 0.562036 -0.634157 2.605746 5.804285, 0.562036, -0.184322, -0.355001, 0.188716, -0.947321, 3.566962
0.046985 -0.493145 0.576628 -0.655457 2.625356 5.790041, 0.576628, -0.189359, -0.352339, 0.192281, -0.939154, 3.566962
0.048848 -0.507600 0.591620 -0.676819 2.644929 5.775586, 0.591620, -0.194432, -0.349566, 0.195962, -0.930592, 3.566962
0.050794 -0.522263 0.607029 -0.698194 2.664411 5.760923, 0.607029, -0.199537, -0.346677, 0.199764, -0.921619, 3.566962
0.052828 -0.537128 0.622873 -0.719531 2.683740 5.746057, 0.622873, -0.204668, -0.343673, 0.203691, -0.912217, 3.566962
0.054953 -0.552188 0.639166 -0.740769 2.702849 5.730998, 0.639166, -0.209820, -0.340552, 0.207748, -0.902367, 3.566962
0.057175 -0.567430 0.655926 -0.761842 2.721660 5.715755, 0.655926, -0.214987, -0.337314, 0.211938, -0.892053, 3.566962
0.059496 -0.582841 0.673166 -0.782676 2.740091 5.700345, 0.673166, -0.220159, -0.333961, 0.216266, -0.881257, 3.566962
0.061922 -0.598400 0.690900 -0.803192 2.758049 5.684785, 0.690900, -0.225328, -0.330495, 0.220733, -0.869966, 3.566962
0.064456 -0.614085 0.709141 -0.823299 2.775436 5.669100, 0.709141, -0.230484, -0.326920, 0.225343, -0.858166, 3.566962
0.067101 -0.629868 0.727898 -0.842903 2.792143 5.653317, 0.727898, -0.235615, -0.323242, 0.230096, -0.845844, 3.566962
0.069861 -0.645717 0.747182 -0.861901 2.808058 5.637469, 0.747182, -0.240708, -0.319467, 0.234993, -0.832992, 3.566962
0.072738 -0.661592 0.766998 -0.880186 2.823059 5.621593, 0.766998, -0.245750, -0.315606, 0.240034, -0.819604, 3.566962
0.075735 -0.677452 0.787352 -0.897645 2.837021 5.605733, 0.787352, -0.250724, -0.311669, 0.245217, -0.805676, 3.566962
0.078853 -0.693250 0.808248 -0.914162 2.849816 5.589936, 0.808248, -0.255616, -0.307669, 0.250539, -0.791206, 3.566962
0.082094 -0.708933 0.829691 -0.929621 2.861313 5.574252, 0.829691, -0.260410, -0.303623, 0.255996, -0.776195, 3.566962
0.085459 -0.724447 0.851685 -0.943905 2.871381 5.558738, 0.851685, -0.265089, -0.299546, 0.261585, -0.760648, 3.566962
0.088950 -0.739736 0.874236 -0.956896 2.879890 5.543450, 0.874236, -0.269637, -0.295459, 0.267301, -0.744567, 3.566962
0.092567 -0.754738 0.897357 -0.968482 2.886709 5.528448, 0.897357, -0.274039, -0.291381, 0.273138, -0.727955, 3.566962
0.096314 -0.769391 0.921062 -0.978550 2.891710 5.513794, 0.921062, -0.278279, -0.287334, 0.279092, -0.710816, 3.566962
0.100190 -0.783631 0.945372 -0.986990 2.894762 5.499554, 0.945372, -0.282343, -0.283342, 0.285158, -0.693151, 3.566962
0.104734 -0.799146 0.973619 -0.994429 2.895702 5.484039, 0.973619, -0.286704, -0.278928, 0.292144, -0.672545, 3.566962
0.109244 -0.813309 1.001434 -0.999313 2.893934 5.469877, 1.001434, -0.290626, -0.274839, 0.298946, -0.652206, 3.566962
0.113722 -0.826170 1.028884 -1.001810 2.889625 5.457015, 1.028884, -0.294137, -0.271079, 0.305570, -0.632121, 3.566962
0.118173 -0.837778 1.056036 -1.002067 2.882919 5.445408, 1.056036, -0.297263, -0.267646, 0.312025, -0.612275, 3.566962
0.122602 -0.848167 1.082957 -1.000211 2.873936 5.435018, 1.082957, -0.300028, -0.264544, 0.318316, -0.592646, 3.566962
0.127012 -0.857367 1.109706 -0.996350 2.862781 5.425818, 1.109706, -0.302449, -0.261772, 0.324449, -0.573219, 3.566962
0.131408 -0.865398 1.136336 -0.990578 2.849543 5.417787, 1.136336, -0.304541, -0.259335, 0.330427, -0.553980, 3.566962
0.135793 -0.872272 1.162892 -0.982977 2.834301 5.410913, 1.162892, -0.306317, -0.257235, 0.336251, -0.534916, 3.566962
0.140167 -0.877997 1.189413 -0.973619 2.817126 5.405189, 1.189413, -0.307784, -0.255478, 0.341921, -0.516021, 3.566962
0.144533 -0.882574 1.215929 -0.962575 2.798087 5.400611, 1.215929, -0.308951, -0.254066, 0.347434, -0.497292, 3.566962
0.148890 -0.886005 1.242463 -0.949909 2.777249 5.397180, 1.242463, -0.309820, -0.253005, 0.352786, -0.478730, 3.566962
0.153238 -0.888288 1.269031 -0.935686 2.754683 5.394898, 1.269031, -0.310397, -0.252297, 0.357972, -0.460341, 3.566962
0.157576 -0.889422 1.295640 -0.919974 2.730461 5.393764, 1.295640, -0.310683, -0.251944, 0.362985, -0.442133, 3.566962
0.161900 -0.889408 1.322293 -0.902842 2.704660 5.393777, 1.322293, -0.310680, -0.251949, 0.367817, -0.424116, 3.566962
0.166208 -0.888251 1.348986 -0.884365 2.677362 5.394934, 1.348986, -0.310388, -0.252308, 0.372463, -0.406305, 3.566962
0.170498 -0.885959 1.375715 -0.864616 2.648651 5.397227, 1.375715, -0.309809, -0.253019, 0.376914, -0.388711, 3.566962
0.174766 -0.882542 1.402473 -0.843672 2.618612 5.400643, 1.402473, -0.308942, -0.254076, 0.381165, -0.371347, 3.566962
0.179013 -0.878015 1.429256 -0.821606 2.587328 5.405170, 1.429256, -0.307789, -0.255472, 0.385211, -0.354220, 3.566962
0.183236 -0.872395 1.456063 -0.798489 2.554874 5.410791, 1.456063, -0.306348, -0.257198, 0.389049, -0.337335, 3.566962
0.187437 -0.865697 1.482897 -0.774385 2.521319 5.417488, 1.482897, -0.304619, -0.259244, 0.392679, -0.320694, 3.566962
0.191616 -0.857939 1.509768 -0.749350 2.486721 5.425246, 1.509768, -0.302599, -0.261599, 0.396098, -0.304292, 3.566962
0.195776 -0.849134 1.536689 -0.723433 2.451127 5.434051, 1.536689, -0.300283, -0.264253, 0.399309, -0.288124, 3.566962
0.199920 -0.839294 1.563679 -0.696673 2.414574 5.443891, 1.563679, -0.297669, -0.267195, 0.402314, -0.272178, 3.566962
0.204053 -0.828425 1.590760 -0.669102 2.377085 5.454760, 1.590760, -0.294747, -0.270415, 0.405113, -0.256441, 3.566962
0.208180 -0.816531 1.617960 -0.640744 2.338675 5.466654, 1.617960, -0.291510, -0.273901, 0.407712, -0.240899, 3.566962
0.212306 -0.803609 1.645307 -0.611612 2.299348 5.479576, 1.645307, -0.287946, -0.277645, 0.410111, -0.225536, 3.566962
0.216438 -0.789651 1.672837 -0.581716 2.259097 5.493534, 1.672837, -0.284043, -0.281637, 0.412316, -0.210333, 3.566962
0.220583 -0.774645 1.700585 -0.551055 2.217907 5.508540, 1.700585, -0.279785, -0.285868, 0.414328, -0.195271, 3.566962
0.224748 -0.758569 1.728590 -0.519624 2.175751 5.524616, 1.728590, -0.275153, -0.290328, 0.416150, -0.180331, 3.566962
0.228942 -0.741396 1.756897 -0.487407 2.132592 5.541789, 1.756897, -0.270127, -0.295011, 0.417786, -0.165491, 3.566962
0.233174 -0.723091 1.785553 -0.454384 2.088384 5.560095, 1.785553, -0.264682, -0.299906, 0.419238, -0.150729, 3.566962
0.237454 -0.703607 1.814611 -0.420525 2.043066 5.579578, 1.814611, -0.258789, -0.305005, 0.420508, -0.136021, 3.566962
0.241794 -0.682889 1.844130 -0.385789 1.996562 5.600296, 1.844130, -0.252415, -0.310301, 0.421599, -0.121341, 3.566962
0.246206 -0.660866 1.874177 -0.350128 1.948782 5.622319, 1.874177, -0.245520, -0.315784, 0.422512, -0.106661, 3.566962
0.250705 -0.637454 1.904829 -0.313477 1.899615 5.645731, 1.904829, -0.238061, -0.321445, 0.423249, -0.091946, 3.566962
0.255309 -0.612547 1.936174 -0.275761 1.848925 5.670638, 1.936174, -0.229981, -0.327274, 0.423811, -0.077163, 3.566962
0.260037 -0.586020 1.968312 -0.236891 1.796555 5.697165, 1.968312, -0.221220, -0.333259, 0.424198, -0.062269, 3.566962
0.264911 -0.557726 2.001350 -0.196767 1.742327 5.725459, 2.001350, -0.211703, -0.339384, 0.424411, -0.047223, 3.566962
0.269954 -0.527508 2.035391 -0.155305 1.686069 5.755677, 2.035391, -0.201353, -0.345626, 0.424450, -0.031983, 3.566962
0.275183 -0.495242 2.070486 -0.112484 1.627689 5.787943, 2.070486, -0.190098, -0.351941, 0.424314, -0.016534, 3.566962
0.280593 -0.460942 2.106534 -0.068483 1.567351 5.822244, 2.106534, -0.177917, -0.358254, 0.424008, -0.000921, 3.566962
0.286136 -0.424931 2.143132 -0.023859 1.505732 5.858254, 2.143132, -0.164903, -0.364427, 0.423544, 0.014691, 3.566962
0.291721 -0.387875 2.179592 0.020483 1.444004 5.895310, 2.179592, -0.151289, -0.370286, 0.422947, 0.030030, 3.566962
0.297259 -0.350456 2.215289 0.063716 1.383262 5.932730, 2.215289, -0.137330, -0.375687, 0.422253, 0.044869, 3.566962
0.302709 -0.313081 2.249916 0.105411 1.324070 5.970104, 2.249916, -0.123197, -0.380556, 0.421492, 0.059120, 3.566962
0.308065 -0.275921 2.283403 0.145439 1.266589 6.007264, 2.283403, -0.108973, -0.384870, 0.420689, 0.072796, 3.566962
0.313333 -0.239035 2.315780 0.183793 1.210810 6.044150, 2.315780, -0.094706, -0.388627, 0.419863, 0.085945, 3.566962
0.318525 -0.202449 2.347094 0.220495 1.156684 6.080737, 2.347094, -0.080427, -0.391831, 0.419031, 0.098619, 3.566962
0.323649 -0.166183 2.377391 0.255564 1.104167 6.117002, 2.377391, -0.066168, -0.394489, 0.418205, 0.110865, 3.566962
0.328715 -0.130258 2.406709 0.289014 1.053222 6.152927, 2.406709, -0.051956, -0.396611, 0.417395, 0.122725, 3.566962
0.333729 -0.094696 2.435080 0.320854 1.003824 6.188489, 2.435080, -0.037822, -0.398208, 0.416608, 0.134233, 3.566962
0.338698 -0.059513 2.462533 0.351092 0.955945 6.223673, 2.462533, -0.023791, -0.399292, 0.415852, 0.145423, 3.566962
0.343628 -0.024722 2.489097 0.379736 0.909559 6.258463, 2.489097, -0.009888, -0.399878, 0.415132, 0.156322, 3.566962
0.348526 0.009667 2.514803 0.406795 0.864640 0.009667, 2.514803, 0.003867, -0.399981, 0.414450, 0.166959, 3.566962
0.353397 0.043651 2.539678 0.432282 0.821155 0.043651, 2.539678, 0.017455, -0.399619, 0.413810, 0.177358, 3.566962
0.358249 0.077232 2.563752 0.456207 0.779075 0.077232, 2.563752, 0.030862, -0.398808, 0.413213, 0.187543, 3.566962
0.363088 0.110411 2.587054 0.478582 0.738365 0.110411, 2.587054, 0.044075, -0.397564, 0.412660, 0.197536, 3.566962
0.367920 0.143195 2.609611 0.499417 0.698996 0.143195, 2.609611, 0.057082, -0.395906, 0.412152, 0.207357, 3.566962
0.372752 0.175591 2.631450 0.518720 0.660935 0.175591, 2.631450, 0.069876, -0.393849, 0.411687, 0.217023, 3.566962
0.377591 0.207606 2.652595 0.536498 0.624152 0.207606, 2.652595, 0.082447, -0.391411, 0.411266, 0.226552, 3.566962
0.382442 0.239250 2.673069 0.552755 0.588620 0.239250, 2.673069, 0.094789, -0.388606, 0.410888, 0.235959, 3.566962
0.387312 0.270529 2.692894 0.567493 0.554312 0.270529, 2.692894, 0.106897, -0.385452, 0.410552, 0.245257, 3.566962
0.392209 0.301452 2.712088 0.580714 0.521203 0.301452, 2.712088, 0.118763, -0.381963, 0.410257, 0.254458, 3.566962
0.397137 0.332026 2.730671 0.592413 0.489269 0.332026, 2.730671, 0.130384, -0.378153, 0.410002, 0.263574, 3.566962
0.402104 0.362259 2.748659 0.602587 0.458487 0.362259, 2.748659, 0.141755, -0.374039, 0.409785, 0.272613, 3.566962
0.407117 0.392155 2.766067 0.611228 0.428836 0.392155, 2.766067, 0.152872, -0.369635, 0.409605, 0.281586, 3.566962
0.412182 0.421722 2.782909 0.618329 0.400296 0.421722, 2.782909, 0.163733, -0.364954, 0.409462, 0.290498, 3.566962
0.417307 0.450963 2.799198 0.623876 0.372847 0.450963, 2.799198, 0.174333, -0.360011, 0.409353, 0.299356, 3.566962
0.422499 0.479884 2.814946 0.627856 0.346468 0.479884, 2.814946, 0.184670, -0.354819, 0.409279, 0.308167, 3.566962
0.427084 0.504818 2.828232 0.630032 0.324347 0.504818, 2.828232, 0.193459, -0.350105, 0.409240, 0.315807, 3.566962
0.431709 0.529401 2.841063 0.630992 0.303107 0.529401, 2.841063, 0.202007, -0.345244, 0.409225, 0.323382, 3.566962
0.436382 0.553644 2.853455 0.630736 0.282719 0.553644, 2.853455, 0.210316, -0.340246, 0.409233, 0.330897, 3.566962
0.441109 0.577557 2.865421 0.629263 0.263157 0.577557, 2.865421, 0.218391, -0.335120, 0.409263, 0.338355, 3.566962
0.445897 0.601147 2.876973 0.626569 0.244395 0.601147, 2.876973, 0.226235, -0.329875, 0.409315, 0.345759, 3.566962
0.450752 0.624420 2.888121 0.622646 0.226408 0.624420, 2.888121, 0.233851, -0.324521, 0.409387, 0.353113, 3.566962
0.455683 0.647383 2.898875 0.617483 0.209174 0.647383, 2.898875, 0.241240, -0.319066, 0.409479, 0.360416, 3.566962
0.460697 0.670038 2.909244 0.611064 0.192670 0.670038, 2.909244, 0.248406, -0.313519, 0.409591, 0.367671, 3.566962
0.465802 0.692388 2.919235 0.603373 0.176874 0.692388, 2.919235, 0.255351, -0.307890, 0.409722, 0.374877, 3.566962
0.471008 0.714432 2.928855 0.594384 0.161764 0.714432, 2.928855, 0.262075, -0.302186, 0.409871, 0.382033, 3.566962
0.476325 0.736170 2.938110 0.584072 0.147320 0.736170, 2.938110, 0.268582, -0.296418, 0.410039, 0.389140, 3.566962
0.481765 0.757598 2.947004 0.572401 0.133519 0.757598, 2.947004, 0.274872, -0.290595, 0.410226, 0.396194, 3.566962
0.487339 0.778711 2.955542 0.559333 0.120341 0.778711, 2.955542, 0.280945, -0.284728, 0.410431, 0.403192, 3.566962
0.493062 0.799501 2.963726 0.544818 0.107763 0.799501, 2.963726, 0.286803, -0.278826, 0.410654, 0.410131, 3.566962
0.498950 0.819957 2.971559 0.528801 0.095762 0.819957, 2.971559, 0.292447, -0.272901, 0.410897, 0.417004, 3.566962
0.505021 0.840064 2.979042 0.511212 0.084316 0.840064, 2.979042, 0.297874, -0.266966, 0.411160, 0.423806, 3.566962
0.511297 0.859802 2.986172 0.491972 0.073400 0.859802, 2.986172, 0.303085, -0.261035, 0.411442, 0.430528, 3.566962
0.517799 0.879143 2.992946 0.470985 0.062989 0.879143, 2.992946, 0.308077, -0.255125, 0.411747, 0.437156, 3.566962
0.524556 0.898046 2.999358 0.448145 0.053059 0.898046, 2.999358, 0.312844, -0.249256, 0.412073, 0.443676, 3.566962
0.532525 0.918793 3.006146 0.419978 0.042394 0.918793, 3.006146, 0.317948, -0.242712, 0.412471, 0.450877, 3.566962
0.540549 0.938000 3.012185 0.390418 0.032674 0.938000, 3.012185, 0.322551, -0.236561, 0.412883, 0.457586, 3.566962
0.548575 0.955537 3.017479 0.359787 0.023848 0.955537, 3.017479, 0.326650, -0.230868, 0.413306, 0.463747, 3.566962
0.556577 0.971365 3.022059 0.328321 0.015826 0.971365, 3.022059, 0.330263, -0.225669, 0.413737, 0.469336, 3.566962
0.564546 0.985497 3.025970 0.296182 0.008500 0.985497, 3.025970, 0.333419, -0.220979, 0.414175, 0.474347, 3.566962
0.572486 0.997967 3.029257 0.263481 0.001762 0.997967, 3.029257, 0.336148, -0.216805, 0.414618, 0.478783, 3.566962
0.580401 1.008809 3.031963 0.230302 -0.004489 1.008809, 3.031963, 0.338479, -0.213148, 0.415067, 0.482650, 3.566962
0.588300 1.018053 3.034121 0.196715 -0.010346 1.018053, 3.034121, 0.340435, -0.210009, 0.415520, 0.485952, 3.566962
0.596190 1.025723 3.035762 0.162778 -0.015894 1.025723, 3.035762, 0.342036, -0.207392, 0.415979, 0.488691, 3.566962
0.604077 1.031834 3.036907 0.128548 -0.021212 1.031834, 3.036907, 0.343297, -0.205298, 0.416443, 0.490870, 3.566962
0.611968 1.036396 3.037573 0.094075 -0.026375 1.036396, 3.037573, 0.344230, -0.203730, 0.416912, 0.492487, 3.566962
0.619871 1.039413 3.037772 0.059403 -0.031454 1.039413, 3.037772, 0.344843, -0.202691, 0.417387, 0.493540, 3.566962
0.627794 1.040880 3.037509 0.024569 -0.036518 1.040880, 3.037509, 0.345140, -0.202184, 0.417867, 0.494027, 3.566962
0.635747 1.040788 3.036782 -0.010400 -0.041639 1.040788, 3.036782, 0.345121, -0.202216, 0.418354, 0.493942, 3.566962
0.643743 1.039115 3.035585 -0.045482 -0.046891 1.039115, 3.035585, 0.344782, -0.202793, 0.418848, 0.493277, 3.566962
0.651794 1.035830 3.033903 -0.080658 -0.052349 1.035830, 3.033903, 0.344114, -0.203925, 0.419351, 0.492020, 3.566962
0.659912 1.030891 3.031714 -0.115892 -0.058096 1.030891, 3.031714, 0.343103, -0.205622, 0.419863, 0.490157, 3.566962
0.668096 1.024258 3.028993 -0.151087 -0.064209 1.024258, 3.028993, 0.341731, -0.207893, 0.420385, 0.487674, 3.566962
0.676308 1.015928 3.025725 -0.185996 -0.070746 1.015928, 3.025725, 0.339988, -0.210733, 0.420914, 0.484574, 3.566962
0.684455 1.006006 3.021929 -0.220121 -0.077708 1.006006, 3.021929, 0.337880, -0.214096, 0.421445, 0.480899, 3.566962
0.692395 0.994741 3.017673 -0.252806 -0.085035 0.994741, 3.017673, 0.335447, -0.217888, 0.421969, 0.476744, 3.566962
0.700019 0.982438 3.013042 -0.283568 -0.092652 0.982438, 3.013042, 0.332741, -0.221999, 0.422479, 0.472226, 3.566962
0.707293 0.969339 3.008101 -0.312263 -0.100524 0.969339, 3.008101, 0.329805, -0.226338, 0.422972, 0.467434, 3.566962
0.714233 0.955597 3.002884 -0.338968 -0.108656 0.955597, 3.002884, 0.326663, -0.230848, 0.423449, 0.462428, 3.566962
0.720874 0.941308 2.997408 -0.363830 -0.117068 0.941308, 2.997408, 0.323332, -0.235492, 0.423911, 0.457244, 3.566962
0.727250 0.926533 2.991681 -0.387004 -0.125787 0.926533, 2.991681, 0.319817, -0.240244, 0.424362, 0.451905, 3.566962
0.733395 0.911313 2.985704 -0.408623 -0.134840 0.911313, 2.985704, 0.316124, -0.245083, 0.424804, 0.446428, 3.566962
0.739336 0.895680 2.979477 -0.428797 -0.144255 0.895680, 2.979477, 0.312254, -0.249995, 0.425238, 0.440826, 3.566962
0.745097 0.879656 2.972998 -0.447619 -0.154055 0.879656, 2.972998, 0.308208, -0.254966, 0.425666, 0.435109, 3.566962
0.750697 0.863260 2.966262 -0.465163 -0.164266 0.863260, 2.966262, 0.303986, -0.259985, 0.426090, 0.429283, 3.566962
0.756154 0.846504 2.959265 -0.481492 -0.174910 0.846504, 2.959265, 0.299587, -0.265042, 0.426510, 0.423355, 3.566962
0.761482 0.829398 2.952003 -0.496655 -0.186011 0.829398, 2.952003, 0.295010, -0.270128, 0.426929, 0.417329, 3.566962
0.766694 0.811950 2.944467 -0.510692 -0.197591 0.811950, 2.944467, 0.290252, -0.275234, 0.427348, 0.411210, 3.566962
0.771803 0.794164 2.936653 -0.523638 -0.209673 0.794164, 2.936653, 0.285311, -0.280353, 0.427767, 0.404999, 3.566962
0.776818 0.776042 2.928551 -0.535518 -0.222280 0.776042, 2.928551, 0.280184, -0.285477, 0.428188, 0.398698, 3.566962
0.781748 0.757587 2.920155 -0.546354 -0.235437 0.757587, 2.920155, 0.274868, -0.290599, 0.428611, 0.392309, 3.566962
0.786602 0.738796 2.911454 -0.556161 -0.249166 0.738796, 2.911454, 0.269359, -0.295712, 0.429038, 0.385832, 3.566962
0.791387 0.719668 2.902439 -0.564951 -0.263493 0.719668, 2.902439, 0.263654, -0.300810, 0.429470, 0.379267, 3.566962
0.796111 0.700200 2.893100 -0.572732 -0.278444 0.700200, 2.893100, 0.257748, -0.305885, 0.429909, 0.372614, 3.566962
0.800780 0.680387 2.883426 -0.579507 -0.294045 0.680387, 2.883426, 0.251637, -0.310932, 0.430354, 0.365870, 3.566962
0.805401 0.660222 2.873404 -0.585277 -0.310324 0.660222, 2.873404, 0.245317, -0.315942, 0.430807, 0.359034, 3.566962
0.809979 0.639700 2.863022 -0.590039 -0.327309 0.639700, 2.863022, 0.238782, -0.320910, 0.431269, 0.352105, 3.566962
0.814519 0.618812 2.852266 -0.593788 -0.345031 0.618812, 2.852266, 0.232027, -0.325827, 0.431742, 0.345078, 3.566962
0.819027 0.597551 2.841122 -0.596515 -0.363520 0.597551, 2.841122, 0.225048, -0.330686, 0.432227, 0.337952, 3.566962
0.823509 0.575905 2.829574 -0.598209 -0.382809 0.575905, 2.829574, 0.217838, -0.335480, 0.432724, 0.330721, 3.566962
0.827968 0.553867 2.817607 -0.598857 -0.402932 0.553867, 2.817607, 0.210392, -0.340199, 0.433235, 0.323383, 3.566962
0.832409 0.531424 2.805202 -0.598442 -0.423924 0.531424, 2.805202, 0.202705, -0.344835, 0.433762, 0.315932, 3.566962
0.836837 0.508566 2.792342 -0.596946 -0.445821 0.508566, 2.792342, 0.194770, -0.349377, 0.434306, 0.308363, 3.566962
